REF_DATE,GEO,DGUID,Screened traffic,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Jul-24,"Vancouver International, British Columbia",,Other International sector passengers,Number,223,units,0,v1573797664,169.4,228933,,,,0
Jul-24,"Vancouver International, British Columbia",,Non-passengers,Number,223,units,0,v1573797665,169.5,17412,,,,0
Aug-24,"Total of eight largest airports, Canada",,Total screened traffic,Number,223,units,0,v1573797666,100000.1,5881612,,,,0
Aug-24,"Total of eight largest airports, Canada",,Total passengers,Number,223,units,0,v1577191379,100000.6,5795469,,,,0
Aug-24,"Total of eight largest airports, Canada",,Domestic sector passengers,Number,223,units,0,v1573797667,100000.2,2760360,,,,0
Aug-24,"Total of eight largest airports, Canada",,Transborder sector passengers,Number,223,units,0,v1573797668,100000.3,1537684,,,,0
Aug-24,"Total of eight largest airports, Canada",,Other International sector passengers,Number,223,units,0,v1573797669,100000.4,1497425,,,,0
Aug-24,"Total of eight largest airports, Canada",,Non-passengers,Number,223,units,0,v1573797670,100000.5,86143,,,,0
Aug-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Total screened traffic,Number,223,units,0,v1573797631,21.1,242314,,,,0
Aug-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Total passengers,Number,223,units,0,v1577191372,21.6,239057,,,,0
Aug-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Domestic sector passengers,Number,223,units,0,v1573797632,21.2,198085,,,,0
Aug-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Transborder sector passengers,Number,223,units,0,v1573797633,21.3,21695,,,,0
Aug-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Other International sector passengers,Number,223,units,0,v1573797634,21.4,19277,,,,0
Aug-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Non-passengers,Number,223,units,0,v1573797635,21.5,3257,,,,0
Aug-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total screened traffic,Number,223,units,0,v1573797646,87.1,938978,,,,0
Aug-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total passengers,Number,223,units,0,v1577191375,87.6,920588,,,,0
Aug-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Domestic sector passengers,Number,223,units,0,v1573797647,87.2,232341,,,,0
Aug-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Transborder sector passengers,Number,223,units,0,v1573797648,87.3,257368,,,,0
Aug-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Other International sector passengers,Number,223,units,0,v1573797649,87.4,430879,,,,0
Aug-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Non-passengers,Number,223,units,0,v1573797650,87.5,18390,,,,0
Aug-24,"Ottawa/Macdonald-Cartier International, Ontario",,Total screened traffic,Number,223,units,0,v1573797641,76.1,205889,,,,0
Aug-24,"Ottawa/Macdonald-Cartier International, Ontario",,Total passengers,Number,223,units,0,v1577191374,76.6,198469,,,,0
Aug-24,"Ottawa/Macdonald-Cartier International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797642,76.2,159841,,,,0
Aug-24,"Ottawa/Macdonald-Cartier International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797643,76.3,29283,,,,0
Aug-24,"Ottawa/Macdonald-Cartier International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797644,76.4,9345,,,,0
Aug-24,"Ottawa/Macdonald-Cartier International, Ontario",,Non-passengers,Number,223,units,0,v1573797645,76.5,7420,,,,0
Aug-24,"Toronto/Lester B Pearson International, Ontario",,Total screened traffic,Number,223,units,0,v1573797651,161.1,2050995,,,,0
Aug-24,"Toronto/Lester B Pearson International, Ontario",,Total passengers,Number,223,units,0,v1577191376,161.6,2029328,,,,0
Aug-24,"Toronto/Lester B Pearson International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797652,161.2,720358,,,,0
Aug-24,"Toronto/Lester B Pearson International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797653,161.3,592727,,,,0
Aug-24,"Toronto/Lester B Pearson International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797654,161.4,716243,,,,0
Aug-24,"Toronto/Lester B Pearson International, Ontario",,Non-passengers,Number,223,units,0,v1573797655,161.5,21667,,,,0
Aug-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total screened traffic,Number,223,units,0,v1573797656,163.1,211500,,,,0
Aug-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total passengers,Number,223,units,0,v1577191377,163.6,209169,,,,0
Aug-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Domestic sector passengers,Number,223,units,0,v1573797657,163.2,189216,,,,0
Aug-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Transborder sector passengers,Number,223,units,0,v1573797658,163.3,19953,,,,0
Aug-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Non-passengers,Number,223,units,0,v1573797660,163.5,2331,,,,0
Aug-24,"Calgary International, Alberta",,Total screened traffic,Number,223,units,0,v1573797626,13.1,742112,,,,0
Aug-24,"Calgary International, Alberta",,Total passengers,Number,223,units,0,v1577191371,13.6,731746,,,,0
Aug-24,"Calgary International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797627,13.2,447388,,,,0
Aug-24,"Calgary International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797628,13.3,212236,,,,0
Aug-24,"Calgary International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797629,13.4,72122,,,,0
Aug-24,"Calgary International, Alberta",,Non-passengers,Number,223,units,0,v1573797630,13.5,10366,,,,0
Aug-24,"Edmonton International, Alberta",,Total screened traffic,Number,223,units,0,v1573797636,52.1,348512,,,,0
Aug-24,"Edmonton International, Alberta",,Total passengers,Number,223,units,0,v1577191373,52.6,342701,,,,0
Aug-24,"Edmonton International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797637,52.2,291603,,,,0
Aug-24,"Edmonton International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797638,52.3,42407,,,,0
Aug-24,"Edmonton International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797639,52.4,8691,,,,0
Aug-24,"Edmonton International, Alberta",,Non-passengers,Number,223,units,0,v1573797640,52.5,5811,,,,0
Aug-24,"Vancouver International, British Columbia",,Total screened traffic,Number,223,units,0,v1573797661,169.1,1141312,,,,0
Aug-24,"Vancouver International, British Columbia",,Total passengers,Number,223,units,0,v1577191378,169.6,1124411,,,,0
Aug-24,"Vancouver International, British Columbia",,Domestic sector passengers,Number,223,units,0,v1573797662,169.2,521528,,,,0
Aug-24,"Vancouver International, British Columbia",,Transborder sector passengers,Number,223,units,0,v1573797663,169.3,362015,,,,0
Aug-24,"Vancouver International, British Columbia",,Other International sector passengers,Number,223,units,0,v1573797664,169.4,240868,,,,0
Aug-24,"Vancouver International, British Columbia",,Non-passengers,Number,223,units,0,v1573797665,169.5,16901,,,,0
Sep-24,"Total of eight largest airports, Canada",,Total screened traffic,Number,223,units,0,v1573797666,100000.1,4903309,,,,0
Sep-24,"Total of eight largest airports, Canada",,Total passengers,Number,223,units,0,v1577191379,100000.6,4822813,,,,0
Sep-24,"Total of eight largest airports, Canada",,Domestic sector passengers,Number,223,units,0,v1573797667,100000.2,2229853,,,,0
Sep-24,"Total of eight largest airports, Canada",,Transborder sector passengers,Number,223,units,0,v1573797668,100000.3,1308138,,,,0
Sep-24,"Total of eight largest airports, Canada",,Other International sector passengers,Number,223,units,0,v1573797669,100000.4,1284822,,,,0
Sep-24,"Total of eight largest airports, Canada",,Non-passengers,Number,223,units,0,v1573797670,100000.5,80496,,,,0
Sep-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Total screened traffic,Number,223,units,0,v1573797631,21.1,182102,,,,0
Sep-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Total passengers,Number,223,units,0,v1577191372,21.6,178513,,,,0
Sep-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Domestic sector passengers,Number,223,units,0,v1573797632,21.2,138818,,,,0
Sep-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Transborder sector passengers,Number,223,units,0,v1573797633,21.3,20614,,,,0
Sep-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Other International sector passengers,Number,223,units,0,v1573797634,21.4,19081,,,,0
Sep-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Non-passengers,Number,223,units,0,v1573797635,21.5,3589,,,,0
Sep-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total screened traffic,Number,223,units,0,v1573797646,87.1,800473,,,,0
Sep-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total passengers,Number,223,units,0,v1577191375,87.6,783101,,,,0
Sep-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Domestic sector passengers,Number,223,units,0,v1573797647,87.2,203409,,,,0
Sep-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Transborder sector passengers,Number,223,units,0,v1573797648,87.3,214811,,,,0
Sep-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Other International sector passengers,Number,223,units,0,v1573797649,87.4,364881,,,,0
Sep-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Non-passengers,Number,223,units,0,v1573797650,87.5,17372,,,,0
Sep-24,"Ottawa/Macdonald-Cartier International, Ontario",,Total screened traffic,Number,223,units,0,v1573797641,76.1,172960,,,,0
Sep-24,"Ottawa/Macdonald-Cartier International, Ontario",,Total passengers,Number,223,units,0,v1577191374,76.6,165855,,,,0
Sep-24,"Ottawa/Macdonald-Cartier International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797642,76.2,133132,,,,0
Sep-24,"Ottawa/Macdonald-Cartier International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797643,76.3,25992,,,,0
Sep-24,"Ottawa/Macdonald-Cartier International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797644,76.4,6731,,,,0
Sep-24,"Ottawa/Macdonald-Cartier International, Ontario",,Non-passengers,Number,223,units,0,v1573797645,76.5,7105,,,,0
Sep-24,"Toronto/Lester B Pearson International, Ontario",,Total screened traffic,Number,223,units,0,v1573797651,161.1,1681265,,,,0
Sep-24,"Toronto/Lester B Pearson International, Ontario",,Total passengers,Number,223,units,0,v1577191376,161.6,1660664,,,,0
Sep-24,"Toronto/Lester B Pearson International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797652,161.2,548554,,,,0
Sep-24,"Toronto/Lester B Pearson International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797653,161.3,508323,,,,0
Sep-24,"Toronto/Lester B Pearson International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797654,161.4,603787,,,,0
Sep-24,"Toronto/Lester B Pearson International, Ontario",,Non-passengers,Number,223,units,0,v1573797655,161.5,20601,,,,0
Sep-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total screened traffic,Number,223,units,0,v1573797656,163.1,170259,,,,0
Sep-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total passengers,Number,223,units,0,v1577191377,163.6,168186,,,,0
Sep-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Domestic sector passengers,Number,223,units,0,v1573797657,163.2,150634,,,,0
Sep-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Transborder sector passengers,Number,223,units,0,v1573797658,163.3,17552,,,,0
Sep-24,"Winnipeg/James Armstrong Richardson International, Manitoba",,Non-passengers,Number,223,units,0,v1573797660,163.5,2073,,,,0
Sep-24,"Calgary International, Alberta",,Total screened traffic,Number,223,units,0,v1573797626,13.1,646717,,,,0
Sep-24,"Calgary International, Alberta",,Total passengers,Number,223,units,0,v1577191371,13.6,637796,,,,0
Sep-24,"Calgary International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797627,13.2,384299,,,,0
Sep-24,"Calgary International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797628,13.3,188136,,,,0
Sep-24,"Calgary International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797629,13.4,65361,,,,0
Sep-24,"Calgary International, Alberta",,Non-passengers,Number,223,units,0,v1573797630,13.5,8921,,,,0
Sep-24,"Edmonton International, Alberta",,Total screened traffic,Number,223,units,0,v1573797636,52.1,285747,,,,0
Sep-24,"Edmonton International, Alberta",,Total passengers,Number,223,units,0,v1577191373,52.6,280863,,,,0
Sep-24,"Edmonton International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797637,52.2,235862,,,,0
Sep-24,"Edmonton International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797638,52.3,38235,,,,0
Sep-24,"Edmonton International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797639,52.4,6766,,,,0
Sep-24,"Edmonton International, Alberta",,Non-passengers,Number,223,units,0,v1573797640,52.5,4884,,,,0
Sep-24,"Vancouver International, British Columbia",,Total screened traffic,Number,223,units,0,v1573797661,169.1,963786,,,,0
Sep-24,"Vancouver International, British Columbia",,Total passengers,Number,223,units,0,v1577191378,169.6,947835,,,,0
Sep-24,"Vancouver International, British Columbia",,Domestic sector passengers,Number,223,units,0,v1573797662,169.2,435145,,,,0
Sep-24,"Vancouver International, British Columbia",,Transborder sector passengers,Number,223,units,0,v1573797663,169.3,294475,,,,0
Sep-24,"Vancouver International, British Columbia",,Other International sector passengers,Number,223,units,0,v1573797664,169.4,218215,,,,0
Sep-24,"Vancouver International, British Columbia",,Non-passengers,Number,223,units,0,v1573797665,169.5,15951,,,,0
Oct-24,"Total of eight largest airports, Canada",,Total screened traffic,Number,223,units,0,v1573797666,100000.1,4820063,,,,0
Oct-24,"Total of eight largest airports, Canada",,Total passengers,Number,223,units,0,v1577191379,100000.6,4746277,,,,0
Oct-24,"Total of eight largest airports, Canada",,Domestic sector passengers,Number,223,units,0,v1573797667,100000.2,2225001,,,,0
Oct-24,"Total of eight largest airports, Canada",,Transborder sector passengers,Number,223,units,0,v1573797668,100000.3,1327544,,,,0
Oct-24,"Total of eight largest airports, Canada",,Other International sector passengers,Number,223,units,0,v1573797669,100000.4,1193732,,,,0
Oct-24,"Total of eight largest airports, Canada",,Non-passengers,Number,223,units,0,v1573797670,100000.5,73786,,,,0
Oct-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Total screened traffic,Number,223,units,0,v1573797631,21.1,170868,,,,0
Oct-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Total passengers,Number,223,units,0,v1577191372,21.6,167516,,,,0
Oct-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Domestic sector passengers,Number,223,units,0,v1573797632,21.2,140181,,,,0
Oct-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Transborder sector passengers,Number,223,units,0,v1573797633,21.3,16669,,,,0
Oct-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Other International sector passengers,Number,223,units,0,v1573797634,21.4,10666,,,,0
Oct-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Non-passengers,Number,223,units,0,v1573797635,21.5,3352,,,,0
Oct-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total screened traffic,Number,223,units,0,v1573797646,87.1,768107,,,,0
Oct-24,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total passengers,Number,223,units,0,v1577191375,87.6,753207,,,,0
